Activity,Road,Road Code,Comments,Complete,Completed_Date_Time,Contract,Council,Created_Date,Direction,Distance_Past,Job_ID,Job_Type,Latitude,Longitude,Reference_Point
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 16/10/2015 - Made.safe,Yes,16/10/2015 8:22,CN8124 WR,NORTHERN GRAMPIANS,16/10/2015 8:20,Forward,649,352313,Routine Maintenance,-37.2102663,142.5428301,33 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 16/10/2015 - Made.safe,Yes,16/10/2015 8:20,CN8124 WR,NORTHERN GRAMPIANS,16/10/2015 8:16,Forward,611,352314,Routine Maintenance,-37.192999,142.5433324,31 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 16/10/2015 - Removed.branch,Yes,16/10/2015 14:19,CN8124 WR,NORTHERN GRAMPIANS,16/10/2015 14:15,Forward,240,352822,Routine Maintenance,-37.1970963,142.5413203,8 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 16/10/2015 - Removed.branch,Yes,16/10/2015 14:15,CN8124 WR,NORTHERN GRAMPIANS,16/10/2015 14:04,Forward,952,352825,Routine Maintenance,-37.1937104,142.5203121,5 (KM)
LITTER CONTROL,SKIPTON RD,5090,Mark Templar on 20/10/2015 - Removed.bags.of.rubbish,Yes,20/10/2015 13:03,CN8124 WR,PYRENEES,20/10/2015 13:02,Forward,911,354175,Routine Maintenance,-37.5816725,143.3552009,17 (KM)
LITTER CONTROL,SKIPTON RD,5090,Mark Templar on 20/10/2015 - Made.safe,Yes,20/10/2015 13:28,CN8124 WR,PYRENEES,20/10/2015 13:27,Forward,730,354246,Hazard,-37.6679123,143.3531677,27 (KM)
LITTER CONTROL,DONALD-STAWELL RD,5155,Mark Templar on 21/10/2015 - Made.safe,Yes,21/10/2015 14:54,CN8124 WR,NORTHERN GRAMPIANS,21/10/2015 14:53,Forward,57,355295,Routine Maintenance,-36.8546922,142.7856527,PUNCHARD RD (SR)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 27/10/2015 - Removed rubber,Yes,27/10/2015 7:28,CN8124 WR,NORTHERN GRAMPIANS,27/10/2015 7:25,Forward,852,358099,Routine Maintenance,-37.0034058,142.6989259,239 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 27/10/2015 - Removed rubber,Yes,27/10/2015 7:34,CN8124 WR,NORTHERN GRAMPIANS,27/10/2015 7:28,Reverse,834,358101,Routine Maintenance,-36.9961363,142.6750901,243 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 27/10/2015 - Removed rubbish from the road,Yes,27/10/2015 7:57,CN8124 WR,NORTHERN GRAMPIANS,27/10/2015 7:45,Reverse,69,358116,Routine Maintenance,-37.0976878,142.7950653,ACCESS TO BLACK RANGE RD (SR)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 27/10/2015 - Removed.roo,Yes,27/10/2015 8:48,CN8124 WR,NORTHERN GRAMPIANS,27/10/2015 8:47,Reverse,246,358167,Routine Maintenance,-37.1733022,142.8736911,215 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 27/10/2015 - Removed.branch,Yes,27/10/2015 8:52,CN8124 WR,NORTHERN GRAMPIANS,27/10/2015 8:48,Reverse,200,358179,Routine Maintenance,-37.1821492,142.8808828,LAMBARTS BRIDGE-CONCONGELLA CREEK (SN66) A1 (BR)
LITTER CONTROL,BALLARAT-CARNGHAM RD,5078,Grant Young on 27/10/2015 - Removed roo from side of road,Yes,27/10/2015 9:34,CN8124 WR,PYRENEES,27/10/2015 9:33,Reverse,665,358257,Routine Maintenance,-37.5829882,143.5930933,24 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,Mark Templar on 27/10/2015 - Removed.roo,Yes,27/10/2015 9:55,CN8124 WR,ARARAT,27/10/2015 9:47,Reverse,25,358310,Routine Maintenance,-37.3593383,143.1542431,GRAVEL ROUTE RD (SR)
LITTER CONTROL,BALLARAT-BURRUMBEET RD,5087,Grant Young on 27/10/2015 - Removed fox from road,Yes,27/10/2015 15:17,CN8124 WR,BALLARAT,27/10/2015 15:16,Reverse,161,359061,Routine Maintenance,-37.5022313,143.6873514,BURRUMBEET CREEK (SN0042) A1 (BR)
LITTER CONTROL,STAWELL-AVOCA RD,5245,Mark Templar on 28/10/2015 - Removed.roo,Yes,28/10/2015 10:50,CN8124 WR,PYRENEES,28/10/2015 10:46,Forward,1532,359427,Routine Maintenance,-36.9901085,143.2595787,55 (KM)
LITTER CONTROL,DAYLESFORD-TRENTHAM RD,5195,Grant Young on 28/10/2015 - Removed roo from center of road made safe and completed,Yes,28/10/2015 10:33,CN8124 WR,HEPBURN,28/10/2015 10:23,Forward,507,359393,Hazard,-37.3966179,144.2446102,BABBINGTON RD (SR)
LITTER CONTROL,MYRNIONG-TRENTHAM RD,5956,Grant Young on 28/10/2015 - Removed roo from shoulder and completed,Yes,28/10/2015 13:54,CN8124 WR,MOORABOOL,28/10/2015 13:53,Reverse,174,359795,Routine Maintenance,-37.5723103,144.3145145,LACOTE RD (SR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Removed.roo,Yes,30/10/2015 10:50,CN8124 WR,ARARAT,30/10/2015 10:42,Forward,51,361296,Routine Maintenance,-37.4334638,142.4747125,WANNON RIVER-KNIGHTS BRIDGE (SN3860) A2 (BR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Removed.roo,Yes,30/10/2015 10:37,CN8124 WR,ARARAT,30/10/2015 10:31,Forward,933,361298,Routine Maintenance,-37.373033,142.5067769,52 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Removed.roo,Yes,30/10/2015 10:31,CN8124 WR,ARARAT,30/10/2015 10:15,Forward,859,361299,Routine Maintenance,-37.3296155,142.518227,47 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Removed.roo,Yes,30/10/2015 10:14,CN8124 WR,NORTHERN GRAMPIANS,30/10/2015 10:13,Forward,583,361301,Routine Maintenance,-37.261836,142.5384672,39 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Removed.roo,Yes,30/10/2015 10:13,CN8124 WR,NORTHERN GRAMPIANS,30/10/2015 10:09,Forward,534,361302,Routine Maintenance,-37.2615348,142.5380597,39 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Removed.roo,Yes,30/10/2015 10:09,CN8124 WR,NORTHERN GRAMPIANS,30/10/2015 10:08,Forward,79,361303,Routine Maintenance,-37.2426612,142.5365988,MT WILLIAM RD (SR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 30/10/2015 - Made.safe,Yes,30/10/2015 10:08,CN8124 WR,NORTHERN GRAMPIANS,30/10/2015 10:01,Forward,400,361304,Routine Maintenance,-37.2339618,142.5389521,36 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 30/10/2015 - Removed.branch,Yes,30/10/2015 8:28,CN8124 WR,NORTHERN GRAMPIANS,30/10/2015 8:23,Forward,0,360976,Routine Maintenance,-37.1277495,142.422816,15 (KM)
LITTER CONTROL,BALLARAT-MARYBOROUGH RD,5327,Grant Young on 30/10/2015 - Kangaroo removed from the shoulder,Yes,30/10/2015 11:07,CN8124 WR,CENTRAL GOLDFIELDS,30/10/2015 10:59,Forward,10,361252,Routine Maintenance,-37.2192152,143.7298333,MCCALLUMS CREEK RD (SR)
LITTER CONTROL,BALLARAT-MARYBOROUGH RD,5327,Grant Young on 30/10/2015 - Kangaroo removed from the shoulder,Yes,30/10/2015 10:59,CN8124 WR,HEPBURN,30/10/2015 10:05,Forward,1732,361253,Routine Maintenance,-37.2232154,143.7298216,40 (KM)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Grant Young on 30/10/2015 - Removed roo from side of road,Yes,30/10/2015 12:01,CN8124 WR,CENTRAL GOLDFIELDS,30/10/2015 12:00,Reverse,806,361419,Routine Maintenance,-37.0726803,143.8032852,WILLIAMS RD (SR)
LITTER CONTROL,ARARAT-HALLS GAP RD,5136,Mark Templar on 02/11/2015 - Remove Kangaroo from the road,Yes,2/11/2015 11:47,CN8124 WR,ARARAT,2/11/2015 11:46,Forward,147,361925,Routine Maintenance,-37.2514004,142.719833,POLLANDS RD (SR)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 03/11/2015 - Removed.roo,Yes,3/11/2015 7:36,CN8124 WR,NORTHERN GRAMPIANS,3/11/2015 7:33,Reverse,207,362236,Routine Maintenance,-37.1048003,142.8021746,225 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 03/11/2015 - Removed rubber Made.safe,Yes,3/11/2015 7:40,CN8124 WR,NORTHERN GRAMPIANS,3/11/2015 7:36,Reverse,697,362237,Routine Maintenance,-37.131415,142.8270084,CHURCHILL CROSSING RD (SR)
LITTER CONTROL,SUNRAYSIA HWY,2700,,Yes,4/11/2015 10:56,CN8124 WR,NORTHERN GRAMPIANS,4/11/2015 10:54,Forward,98,362818,Routine Maintenance,-36.5781009,143.1921981,250 (KM)
LITTER CONTROL,DONALD-STAWELL RD,5155,Mark Templar on 04/11/2015 - Removed.peice.of.tin.from.shoulder,Yes,4/11/2015 14:02,CN8124 WR,NORTHERN GRAMPIANS,4/11/2015 13:59,Forward,548,363248,Routine Maintenance,-36.7575715,142.8131416,51 (KM)
LITTER CONTROL,BUNGAREE-CRESWICK RD,5219,Grant Young on 06/11/2015 - Litter removed from the shoulder and completed,Yes,6/11/2015 11:10,CN8124 WR,HEPBURN,6/11/2015 10:59,Forward,191,364615,Routine Maintenance,-37.4731675,143.9464489,HEPBURN SHIRE SIGN (OT)
LITTER CONTROL,CRESWICK-NEWSTEAD RD,5154,Grant Young on 06/11/2015 - Dead roo removed off shoulder,Yes,6/11/2015 14:16,CN8124 WR,HEPBURN,6/11/2015 14:08,Reverse,231,364879,Routine Maintenance,-37.3496108,143.9427377,10 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 10/11/2015 - Remember to Kangaroo from Road,Yes,10/11/2015 7:35,CN8124 WR,NORTHERN GRAMPIANS,10/11/2015 7:34,Reverse,251,365745,Routine Maintenance,-36.9927119,142.6636695,STAWELL-WARRACKNABEAL RD (CR)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 10/11/2015 - Remove kangaroo from side of road,Yes,10/11/2015 8:14,CN8124 WR,NORTHERN GRAMPIANS,10/11/2015 8:13,Reverse,574,365764,Routine Maintenance,-37.0164198,142.718673,238 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 10/11/2015 - Remove roo from side of the road,Yes,10/11/2015 10:34,CN8124 WR,NORTHERN GRAMPIANS,10/11/2015 10:33,Reverse,41,366043,Routine Maintenance,-37.1717714,142.8723889,215 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 10/11/2015 - Remove rubbish bin from side of road,Yes,10/11/2015 11:06,CN8124 WR,ARARAT,10/11/2015 11:05,Reverse,697,366131,Routine Maintenance,-37.248102,142.9131438,206 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 10/11/2015 - Remove roo from road,Yes,10/11/2015 12:04,CN8124 WR,ARARAT,10/11/2015 12:02,Forward,656,366275,Routine Maintenance,-37.3070583,143.0039499,193 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 10/11/2015 - Remove kangaroo from side of road,Yes,10/11/2015 12:36,CN8124 WR,PYRENEES,10/11/2015 12:35,Forward,830,366323,Routine Maintenance,-37.381804,143.2276429,171 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 10/11/2015 - Remove dead roo from road,Yes,10/11/2015 12:50,CN8124 WR,PYRENEES,10/11/2015 12:49,Forward,248,366344,Routine Maintenance,-37.4102488,143.3182129,163 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 10/11/2015 - Remove kangaroo from side of road,Yes,10/11/2015 12:57,CN8124 WR,PYRENEES,10/11/2015 12:56,Forward,151,366358,Routine Maintenance,-37.4187263,143.3379395,GRAMPIANS VIEW RD (SR)
LITTER CONTROL,SKIPTON RD,5090,John Webber on 10/11/2015 - Remove roo from road,Yes,10/11/2015 14:21,CN8124 WR,PYRENEES,10/11/2015 14:20,Forward,893,366536,Routine Maintenance,-37.5404013,143.3744838,12 (KM)
LITTER CONTROL,STAWELL-AVOCA RD,5245,John Webber on 11/11/2015 - Remove kangaroo from side of road,Yes,11/11/2015 9:13,CN8124 WR,NORTHERN GRAMPIANS,11/11/2015 9:13,Reverse,811,366797,Routine Maintenance,-37.0171082,142.8419703,10 (KM)
LITTER CONTROL,STAWELL-AVOCA RD,5245,John Webber on 11/11/2015 - Remove kangaroo on side of road,Yes,11/11/2015 11:02,CN8124 WR,NORTHERN GRAMPIANS,11/11/2015 11:01,Reverse,462,366997,Routine Maintenance,-36.9005122,143.0978121,UN-NAMED WATERCOURSE (SN4593) A1 (BR)
LITTER CONTROL,STAWELL-AVOCA RD,5245,John Webber on 11/11/2015 - Remove roo from side of the road,Yes,11/11/2015 11:38,CN8124 WR,PYRENEES,11/11/2015 11:36,Forward,299,367207,Routine Maintenance,-36.937853,143.1499392,43 (KM)
LITTER CONTROL,STAWELL-AVOCA RD,5245,John Webber on 11/11/2015 - Remove roo from side of road,Yes,11/11/2015 12:43,CN8124 WR,PYRENEES,11/11/2015 12:42,Forward,306,367225,Routine Maintenance,-36.9998221,143.3750001,67 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,John Webber on 11/11/2015 - Remove kangaroo from side of road,Yes,11/11/2015 13:47,CN8124 WR,NORTHERN GRAMPIANS,11/11/2015 13:46,Reverse,1042,367353,Routine Maintenance,-36.6595739,143.1969081,68 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,John Webber on 11/11/2015 - Remove kangaroo from side of road,Yes,11/11/2015 14:04,CN8124 WR,NORTHERN GRAMPIANS,11/11/2015 14:03,Forward,212,367392,Routine Maintenance,-36.6850404,143.183073,SANDY CREEK RD (SR) AFTER JACKSON RD (SR)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 12/11/2015 - Remove kangaroo on side of road,Yes,12/11/2015 13:16,CN8124 WR,ARARAT,12/11/2015 13:15,Reverse,26,368159,Routine Maintenance,-37.6911799,142.9906737,196 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,John Webber on 13/11/2015 - Remove roo from side of road,Yes,13/11/2015 11:00,CN8124 WR,ARARAT,13/11/2015 10:59,Reverse,326,368770,Routine Maintenance,-37.3710887,142.5083956,53 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,John Webber on 13/11/2015 - Remove roo from the side of road,Yes,13/11/2015 10:15,CN8124 WR,NORTHERN GRAMPIANS,13/11/2015 10:14,Forward,391,368777,Routine Maintenance,-37.2338755,142.5389539,36 (KM)
LITTER CONTROL,DONALD-STAWELL RD,5155,Mark Templar on 16/11/2015 - Made.safe,Yes,16/11/2015 13:56,CN8124 WR,NORTHERN GRAMPIANS,16/11/2015 13:38,Forward,582,369702,Routine Maintenance,-36.9094879,142.7856825,70 (KM)
LITTER CONTROL,ARARAT-HALLS GAP RD,5136,Mark Templar on 17/11/2015 - Made.safe,Yes,17/11/2015 14:02,CN8124 WR,ARARAT,17/11/2015 14:01,Forward,900,370565,Routine Maintenance,-37.2455244,142.7072427,25 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 17/11/2015 - Remove dead roo from road,Yes,17/11/2015 15:13,CN8124 WR,ARARAT,17/11/2015 15:10,Forward,20,370646,Routine Maintenance,-37.3256674,143.0744352,187 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 17/11/2015 - Remove dead roo from road,Yes,17/11/2015 14:22,CN8124 WR,PYRENEES,17/11/2015 14:21,Forward,572,370651,Routine Maintenance,-37.4120429,143.3237584,162 (KM)
LITTER CONTROL,DONALD-STAWELL RD,5155,John Webber on 18/11/2015 - Remove dead roo from road,Yes,18/11/2015 9:22,CN8124 WR,NORTHERN GRAMPIANS,18/11/2015 9:21,Forward,495,370855,Routine Maintenance,-36.962673,142.7857233,76 (KM)
LITTER CONTROL,DAYLESFORD-BALLARAT RD,5220,Grant Young on 19/11/2015 - Litter removed from shoulder and completed,Yes,19/11/2015 9:27,CN8124 WR,BALLARAT,19/11/2015 9:22,Reverse,1367,371867,Hazard,-37.546449,143.9414448,BREWERY TAP RD (SR)
LITTER CONTROL,CRESWICK-NEWSTEAD RD,5154,Grant Young on 20/11/2015 - Kangaroo removed from the shoulder,Yes,20/11/2015 12:26,CN8124 WR,HEPBURN,20/11/2015 12:17,Reverse,238,373152,Hazard,-37.3455358,143.9434411,ELIZABETH ST (SR) AFTER 10 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 24/11/2015 - Remove kangaroo from side of road,Yes,24/11/2015 9:49,CN8124 WR,PYRENEES,24/11/2015 9:48,Reverse,56,374454,Routine Maintenance,-37.6991355,143.1739306,179 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 24/11/2015 - Remove kangaroo on side of road,Yes,24/11/2015 10:12,CN8124 WR,PYRENEES,24/11/2015 10:11,Forward,504,374517,Routine Maintenance,-37.7026717,143.2676266,BANDONGIL RD (SR)
LITTER CONTROL,BALLARAT-CARNGHAM RD,5078,Grant Young on 24/11/2015 - 2x dead roos removed from the road and completed,Yes,24/11/2015 9:45,CN8124 WR,BALLARAT,24/11/2015 9:44,Forward,124,374447,Routine Maintenance,-37.5711714,143.8218246,VALENTINE ST (SR)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 24/11/2015 - Remove Tyre from side of road,Yes,24/11/2015 15:36,CN8124 WR,ARARAT,24/11/2015 15:34,Forward,423,375209,Routine Maintenance,-37.1734797,142.8738422,ALLANVALE DUNNWORTHY COMMON RD (SR)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 24/11/2015 - Remove kangaroo from side of road,Yes,24/11/2015 16:25,CN8124 WR,NORTHERN GRAMPIANS,24/11/2015 16:24,Forward,623,375229,Routine Maintenance,-36.9978643,142.6807621,241 (KM)
LITTER CONTROL,STAWELL-AVOCA RD,5245,John Webber on 25/11/2015 - Remove dead roo from the road,Yes,25/11/2015 9:38,CN8124 WR,NORTHERN GRAMPIANS,25/11/2015 9:37,Forward,838,375427,Routine Maintenance,-36.9357904,142.9519603,GREENS CREEK-TULKARA RD (SR)
LITTER CONTROL,MYRNIONG-TRENTHAM RD,5956,Grant Young on 25/11/2015 - Removed roo from side of road,Yes,25/11/2015 11:18,CN8124 WR,MOORABOOL,25/11/2015 11:17,Forward,123,375670,Routine Maintenance,-37.5912665,144.3125965,FOWLERS LA (SR)
LITTER CONTROL,MYRNIONG-TRENTHAM RD,5956,Grant Young on 25/11/2015 - Removed roo from road,Yes,25/11/2015 13:52,CN8124 WR,MOORABOOL,25/11/2015 13:51,Forward,187,376018,Routine Maintenance,-37.4470531,144.2902936,THURGOODS LA (SR)
LITTER CONTROL,MYRNIONG-TRENTHAM RD,5956,Grant Young on 25/11/2015 - Dead roo removed from road and completed,Yes,25/11/2015 14:02,CN8124 WR,MOORABOOL,25/11/2015 14:00,Forward,307,376037,Routine Maintenance,-37.4542927,144.2956239,THURGOODS LA (SR)
LITTER CONTROL,DAYLESFORD-TRENTHAM RD,5195,Grant Young on 25/11/2015 - 1 huge Roo removed from road and completed,Yes,25/11/2015 15:45,CN8124 WR,HEPBURN,25/11/2015 15:38,Reverse,124,376207,Routine Maintenance,-37.3793599,144.2745171,15 (KM)
LITTER CONTROL,KYNETON-TRENTHAM RD,5194,Grant Young on 26/11/2015 - Removed roo from road,Yes,26/11/2015 12:50,CN8124 WR,HEPBURN,26/11/2015 12:49,Forward,1493,376853,Routine Maintenance,-37.3414574,144.3828942,EAST TRENTHAM-FERNHILL RD (SR)
LITTER CONTROL,GEELONG-BALLAN RD,5062,Grant Young on 26/11/2015 - Removed roo from side of road,Yes,26/11/2015 14:54,CN8124 WR,MOORABOOL,26/11/2015 14:53,Forward,224,377081,Routine Maintenance,-37.6782459,144.2272933,ENTRY TO FISKVILLE P2 (OT)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.branches and large limb  Made.safe,Yes,27/11/2015 7:55,CN8124 WR,NORTHERN GRAMPIANS,27/11/2015 7:49,Forward,174,377139,Routine Maintenance,-37.1604096,142.5310828,PINNACLE RD (SR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.roo,Yes,27/11/2015 8:49,CN8124 WR,ARARAT,27/11/2015 8:17,Forward,0,377200,Routine Maintenance,-37.5669255,142.3891504,78 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.branch Made.safe,Yes,27/11/2015 8:17,CN8124 WR,NORTHERN GRAMPIANS,27/11/2015 8:10,Forward,0,377201,Routine Maintenance,-37.2737205,142.538374,40 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.roo,Yes,27/11/2015 8:10,CN8124 WR,NORTHERN GRAMPIANS,27/11/2015 8:09,Forward,184,377202,Routine Maintenance,-37.266565,142.5403623,40 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.branch Made.safe,Yes,27/11/2015 8:09,CN8124 WR,NORTHERN GRAMPIANS,27/11/2015 8:05,Forward,10,377203,Routine Maintenance,-37.2420424,142.5366563,MT WILLIAM RD (SR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.branch Made.safe,Yes,27/11/2015 8:05,CN8124 WR,NORTHERN GRAMPIANS,27/11/2015 7:55,Forward,263,377205,Routine Maintenance,-37.226826,142.5393046,35 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.branch Made.safe,Yes,27/11/2015 8:55,CN8124 WR,ARARAT,27/11/2015 8:49,Forward,387,377213,Routine Maintenance,-37.577512,142.3792929,CASSIDYS GAP RD (SR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/11/2015 - Removed.roo Made.safe,Yes,27/11/2015 9:02,CN8124 WR,ARARAT,27/11/2015 8:55,Forward,10,377224,Routine Maintenance,-37.5947719,142.3620198,82 (KM)
LITTER CONTROL,LEXTON-TALBOT RD,5226,Grant Young on 27/11/2015 - Tree limb removed from shoulder and completed,Yes,27/11/2015 7:55,CN8124 WR,PYRENEES,27/11/2015 7:49,Forward,335,377141,Hazard,-37.270789,143.519972,ROAD START (SE)
LITTER CONTROL,LEXTON-TALBOT RD,5226,Grant Young on 27/11/2015 - Dead roo removed from shoulder and completed,Yes,27/11/2015 9:31,CN8124 WR,CENTRAL GOLDFIELDS,27/11/2015 9:30,Forward,1060,377264,Routine Maintenance,-37.1957573,143.6419045,15 (KM)
LITTER CONTROL,LEXTON-TALBOT RD,5226,Grant Young on 27/11/2015 - Dead roo removed from shoulder and completed,Yes,27/11/2015 9:39,CN8124 WR,CENTRAL GOLDFIELDS,27/11/2015 9:38,Reverse,271,377275,Routine Maintenance,-37.1824324,143.6796295,20 (KM)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Grant Young on 27/11/2015 - Removed roo from road,Yes,27/11/2015 11:27,CN8124 WR,CENTRAL GOLDFIELDS,27/11/2015 11:27,Reverse,364,377421,Routine Maintenance,-37.1442921,143.763701,KENDENS RD (SR)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Grant Young on 27/11/2015 - Removed roo from road,Yes,27/11/2015 11:31,CN8124 WR,CENTRAL GOLDFIELDS,27/11/2015 11:30,Reverse,527,377574,Routine Maintenance,-37.1847094,143.7429712,RED LION RD (SR)
LITTER CONTROL,ARARAT-HALLS GAP RD,5136,John Webber on 30/11/2015 - Remove dead roo from the road,Yes,30/11/2015 9:33,CN8124 WR,ARARAT,30/11/2015 9:32,Reverse,643,377921,Routine Maintenance,-37.2988874,142.8383136,11 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,Mark Templar on 01/12/2015 - Removed.roo,Yes,1/12/2015 7:49,CN8124 WR,NORTHERN GRAMPIANS,1/12/2015 7:44,Reverse,155,378651,Routine Maintenance,-37.0128648,142.7171122,238 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,Mark Templar on 01/12/2015 - Removed.roo,Yes,1/12/2015 9:35,CN8124 WR,ARARAT,1/12/2015 9:14,Reverse,25,378830,Routine Maintenance,-37.3754113,143.205241,MILE POST LA (SR)
LITTER CONTROL,SKIPTON RD,5090,Mark Templar on 01/12/2015 - Removed.roo,Yes,1/12/2015 10:39,CN8124 WR,PYRENEES,1/12/2015 10:37,Reverse,520,378999,Routine Maintenance,-37.4604574,143.381755,4 (KM)
LITTER CONTROL,MORTLAKE-ARARAT RD,5100,Mark Templar on 03/12/2015 - Removed.branch,Yes,3/12/2015 12:16,CN8124 WR,ARARAT,3/12/2015 12:11,Forward,1092,381199,Routine Maintenance,-37.8016249,142.8028971,31 (KM)
LITTER CONTROL,MORTLAKE-ARARAT RD,5100,Mark Templar on 03/12/2015 - Removed.branch,Yes,3/12/2015 13:11,CN8124 WR,ARARAT,3/12/2015 13:10,Forward,181,381331,Routine Maintenance,-37.6913041,142.8444499,45 (KM)
LITTER CONTROL,SKIPTON RD,5090,Mark Templar on 07/12/2015 - Removed.branch Made.safe,Yes,7/12/2015 13:13,CN8124 WR,PYRENEES,7/12/2015 13:11,Forward,20,382695,Routine Maintenance,-37.4458533,143.3792296,ODOWD LA (SR)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,Mark Templar on 08/12/2015 - Cut.tree.branch.from.barrier.made.safe,Yes,8/12/2015 9:24,CN8124 WR,ARARAT,8/12/2015 9:04,Reverse,255,383086,Routine Maintenance,-37.3624671,143.1625035,BEN NEVIS RD (SR)
LITTER CONTROL,BALLARAT-CARNGHAM RD,5078,Grant Young on 08/12/2015 - Truck Tyre removed from shoulder and completed,Yes,8/12/2015 10:32,CN8124 WR,PYRENEES,8/12/2015 10:29,Reverse,580,383270,Routine Maintenance,-37.5812906,143.6333694,20 (KM)
LITTER CONTROL,GLENELG HWY,2670,Mark Templar on 08/12/2015 - Removed rubber Made.safe,Yes,8/12/2015 12:29,CN8124 WR,PYRENEES,8/12/2015 12:23,Forward,853,383532,Routine Maintenance,-37.6858525,143.3279977,164 (KM)
LITTER CONTROL,GLENELG HWY,2670,Mark Templar on 08/12/2015 - Cut and removed branch Made.safe,Yes,8/12/2015 12:48,CN8124 WR,PYRENEES,8/12/2015 12:30,Forward,985,383577,Routine Maintenance,-37.6944402,143.3069768,166 (KM)
LITTER CONTROL,GLENELG HWY,2670,Mark Templar on 08/12/2015 - Removed.branch Made.safe,Yes,8/12/2015 13:09,CN8124 WR,PYRENEES,8/12/2015 13:02,Forward,16,383617,Routine Maintenance,-37.6974262,143.1508911,181 (KM)
LITTER CONTROL,BALLARAT-BUNINYONG RD,5182,Grant Young on 08/12/2015 - Tree branch removed from road and completed,Yes,8/12/2015 14:41,CN8124 WR,BALLARAT,8/12/2015 14:41,Forward,137,383740,Routine Maintenance,-37.6490673,143.8843674,ROAD START (SE)
